source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
4,1,0.039546728430803854,0.4409722222222222,0.14285714285714285,0.8571428571428571,0.7142857142857142,0.0,0.7142857142857142
4,2,0.03273379687733053,0.2569444444444444,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714
4,3,0.029964840525402547,0.3472222222222222,0.0,0.5714285714285714,0.5714285714285714,0.0,0.5714285714285714
4,5,0.033390390872726175,0.2881944444444444,0.0,1.0,1.0,0.0,1.0
4,6,0.04309631410290138,0.3020833333333333,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714
4,7,0.03936637103455899,0.3020833333333333,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.42857142857142855
4,8,0.026355487741126657,0.4236111111111111,0.14285714285714285,0.7142857142857142,0.5714285714285714,0.0,0.5714285714285714
4,9,0.02633818339979398,0.3194444444444444,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
5,1,0.045451965822576795,0.2569444444444444,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
5,2,0.2004806234443453,0.2534722222222222,1.0,0.7142857142857142,0.2857142857142858,0.2857142857142858,0.0
5,3,0.04737277096900346,0.3298611111111111,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285
5,4,0.03901218453601202,0.28125,0.7142857142857142,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
5,6,0.07895263519642873,0.2465277777777778,1.0,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.0
5,7,0.054162371875589525,0.1840277777777778,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
5,8,0.032814342469067566,0.28125,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0
5,9,0.05271700002125228,0.2534722222222222,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
6,1,0.08375193607235178,0.3159722222222222,0.42857142857142855,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285
6,2,0.028800675357317014,0.2569444444444444,0.14285714285714285,1.0,0.8571428571428572,0.0,0.8571428571428572
6,3,0.06021396897222508,0.4236111111111111,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
6,4,0.042851975294913296,0.3020833333333333,1.0,1.0,0.0,0.0,0.0
6,5,0.04153658421636439,0.25,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
6,7,0.08188098407612754,0.3194444444444444,0.8571428571428571,0.7142857142857142,0.1428571428571429,0.1428571428571429,0.0
6,8,0.04260271007780972,0.4479166666666667,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.0,0.42857142857142855
6,9,0.068484365709219,0.3055555555555556,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
7,1,0.12771555468817267,0.5173611111111112,1.0,1.0,0.0,0.0,0.0
7,2,0.04584270099908498,0.1597222222222222,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0
7,3,0.09737861770620343,0.6041666666666666,0.5714285714285714,1.0,0.4285714285714286,0.0,0.4285714285714286
7,4,0.034052167290399414,0.22569444444444445,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
7,5,0.06211588043478567,0.2708333333333333,0.42857142857142855,0.7142857142857142,0.28571428571428564,0.0,0.28571428571428564
7,6,0.045925302666568385,0.23958333333333334,0.5714285714285714,0.0,0.5714285714285714,0.5714285714285714,0.0
7,8,0.07663530127310729,0.46875,0.7142857142857142,1.0,0.2857142857142858,0.0,0.2857142857142858
7,9,0.09294019023318234,0.4791666666666667,0.5714285714285714,0.7142857142857142,0.1428571428571428,0.0,0.1428571428571428
8,1,0.1196121445159913,0.3055555555555556,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.0
8,2,0.021269907630907296,0.24305555555555555,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
8,3,0.1281284615823187,0.2708333333333333,1.0,0.14285714285714285,0.8571428571428572,0.8571428571428572,0.0
8,4,0.02407524397384889,0.2743055555555556,0.0,0.42857142857142855,0.42857142857142855,0.0,0.42857142857142855
8,5,0.040047425288488744,0.25,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857
8,6,0.028244659479516918,0.3368055555555556,0.0,1.0,1.0,0.0,1.0
8,7,0.0697038064435908,0.2326388888888889,0.7142857142857142,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.0
8,9,0.12469759178029445,0.5138888888888888,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
9,1,0.11271720746219104,0.2673611111111111,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0
9,2,0.0642549999802229,0.25,0.7142857142857142,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
9,3,0.10415433715222058,0.2708333333333333,0.8571428571428571,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.0
9,4,0.03542499189124303,0.25,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0
9,5,0.06499613762837249,0.25,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0
9,6,0.053109620998127646,0.2708333333333333,0.7142857142857142,0.5714285714285714,0.1428571428571428,0.1428571428571428,0.0
9,7,0.0610227569908423,0.25,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
9,8,0.1612134583322439,0.34375,1.0,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0
