source,target,s_rep,s_beh,s_rep_rank,s_beh_rank,rbid_pair,rbid_pos_pair,rbid_neg_pair
8,5,0.021092116102409117,0.3194444444444444,0.0,0.8571428571428571,0.8571428571428571,0.0,0.8571428571428571
8,6,0.01597448552009073,0.2708333333333333,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0
8,7,0.031930808220117825,0.3402777777777778,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0
8,9,0.1323480803972139,0.5625,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
9,1,0.1369117716199128,0.4965277777777778,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0
9,2,0.012947484727874655,0.2604166666666667,0.2857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.5714285714285714
9,3,0.15065620792450157,0.4965277777777778,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.0
9,4,0.0620010082462758,0.3333333333333333,0.7142857142857142,0.2857142857142857,0.4285714285714285,0.4285714285714285,0.0
9,5,0.04054371903887406,0.3194444444444444,0.7142857142857142,1.0,0.2857142857142858,0.0,0.2857142857142858
9,6,0.02487131650252371,0.3333333333333333,0.8571428571428571,1.0,0.1428571428571429,0.0,0.1428571428571429
9,7,0.13507275054109183,0.4756944444444444,0.8571428571428571,1.0,0.1428571428571429,0.0,0.1428571428571429
9,8,0.18092544286640222,0.5173611111111112,1.0,0.8571428571428571,0.1428571428571429,0.1428571428571429,0.0
